CustomerID,BankID,CustomerName,Gender,Age,CustomerSegment,Occupation,AnnualIncome,City,State,Country,AccountOpeningDate,CustomerRiskScore,RiskCategory
C002812,10,Vikram Taylor,Male,51,Affluent,Other,127345,Hyderabad,Telangana,India,2024-01-25,20,Medium
C002813,10,Jordan Brown,Other,71,Mass Market,Student,48066,Mumbai,Maharashtra,India,2021-08-15,91,Medium
C002814,10,Arjun Patel,Female,59,Mass Market,Healthcare,55585,Bengaluru,Karnataka,India,2020-01-28,76,Low
C002815,8,Vikram Singh,Male,26,Business,Consultant,296008,Mumbai,Maharashtra,India,2024-09-04,91,Low
C002816,1,Emma Singh,Female,22,Premium,Student,57201,Seattle,Washington,USA,2025-10-29,74,Medium
C002817,4,Alex Martin,Other,36,Business,Healthcare,58180,Los Angeles,California,USA,2020-01-13,78,Medium
C002818,5,Ananya Sharma,Other,63,Affluent,Healthcare,32269,Leeds,England,UK,2016-03-19,58,Critical
C002819,10,Olivia Wilson,Other,34,Affluent,Manager,61439,Kolkata,West Bengal,India,2018-09-23,29,Low
C002820,6,Jordan Brown,Other,36,Mass Market,Engineer,49159,Manchester,England,UK,2022-07-12,6,Low
C002821,6,Jordan Lee,Female,31,Premium,Employee,40255,London,England,UK,2019-05-03,57,Low
C002822,2,Vikram Wilson,Male,75,Business,Business Owner,84355,Dallas,Texas,USA,2015-09-02,62,Low
C002823,8,Daniel Singh,Female,27,Mass Market,Other,113754,Mumbai,Maharashtra,India,2024-01-21,53,Low
C002824,4,Vikram Johnson,Female,32,Business,Healthcare,41998,New York,New York,USA,2017-12-02,63,High
C002825,1,Taylor Gupta,Other,52,Affluent,Retired,61751,Miami,Florida,USA,2023-05-11,90,Low
C002826,10,Vikram Brown,Male,35,Business,Student,66400,Bengaluru,Karnataka,India,2016-07-13,78,Critical
C002827,2,Jamie Moore,Female,46,Affluent,Consultant,171142,Houston,Texas,USA,2015-10-23,37,Low
C002828,1,Jamie Lee,Male,41,Premium,Student,52955,Miami,Florida,USA,2019-12-20,48,Low
C002829,1,Arjun Patel,Male,57,Business,Other,55287,Chicago,Illinois,USA,2019-01-02,74,High
C002830,5,Sam Miller,Other,35,Affluent,Consultant,87608,Manchester,England,UK,2022-04-27,89,Low
C002831,2,Riley Brown,Male,47,Premium,Student,103488,Seattle,Washington,USA,2017-01-21,47,Low
C002832,9,Alex Brown,Female,60,Premium,Manager,109118,Chennai,Tamil Nadu,India,2017-07-14,75,Low
C002833,6,Arjun Lee,Other,26,Affluent,Healthcare,23131,London,England,UK,2019-08-15,92,Low
C002834,4,Taylor Sharma,Male,49,Affluent,Retired,34230,Miami,Florida,USA,2018-05-24,59,Low
C002835,1,Emma Iyer,Male,29,Business,Manager,121197,Los Angeles,California,USA,2020-11-03,68,Low
C002836,5,Priya Anderson,Male,39,Premium,Student,42441,Liverpool,England,UK,2022-01-02,82,Low
C002837,2,Priya Gupta,Other,47,Affluent,Other,35083,Miami,Florida,USA,2016-11-19,84,Low
C002838,10,Avery Singh,Other,23,Affluent,Student,64013,Kolkata,West Bengal,India,2015-04-01,93,Medium
C002839,3,Vikram Brown,Other,54,Premium,Student,86406,Seattle,Washington,USA,2022-12-06,70,Low
C002840,5,Sam Davis,Male,29,Business,Business Owner,110880,Manchester,England,UK,2016-04-30,34,High
C002841,1,Priya Johnson,Male,65,Affluent,Healthcare,129714,Seattle,Washington,USA,2018-01-19,28,Low
C002842,2,Emma Williams,Other,36,Business,Healthcare,207583,Miami,Florida,USA,2015-11-08,71,High
C002843,3,Vikram Anderson,Male,46,Business,Engineer,75157,Houston,Texas,USA,2024-06-15,29,Medium
C002844,1,Chris Anderson,Female,31,Business,Manager,127326,Houston,Texas,USA,2019-07-06,19,Medium
C002845,8,Daniel Brown,Female,50,Mass Market,Employee,61448,Pune,Maharashtra,India,2022-08-15,69,Low
C002846,10,Daniel Lee,Other,52,Affluent,Consultant,50854,Kolkata,West Bengal,India,2021-12-28,37,Medium
C002847,10,Chris Taylor,Male,47,Affluent,Manager,79845,Hyderabad,Telangana,India,2020-07-23,47,Low
C002848,3,Avery Moore,Male,61,Mass Market,Employee,115894,Seattle,Washington,USA,2018-02-15,82,Critical
C002849,8,Noah Sharma,Male,58,Business,Other,54381,Ahmedabad,Gujarat,India,2024-09-27,42,High
C002850,6,Rahul Singh,Male,67,Premium,Employee,75611,London,England,UK,2021-07-18,91,Low
C002851,1,Arjun Gupta,Male,60,Affluent,Business Owner,64731,New York,New York,USA,2025-02-28,51,Medium
C002852,1,Rahul Thomas,Other,38,Business,Student,76196,Dallas,Texas,USA,2024-11-05,86,Low
C002853,6,Chris Martin,Other,57,Affluent,Manager,37436,London,England,UK,2020-03-11,66,Low
C002854,5,Olivia Davis,Male,27,Affluent,Healthcare,65279,Leeds,England,UK,2018-07-22,41,Low
C002855,1,Daniel Patel,Female,38,Business,Student,245901,San Francisco,California,USA,2018-10-12,59,Low
C002856,10,Jamie Thomas,Male,23,Premium,Student,169825,Chennai,Tamil Nadu,India,2016-10-03,72,Low
C002857,8,Ananya Sharma,Other,49,Business,Business Owner,88947,Hyderabad,Telangana,India,2023-11-04,86,Low
C002858,6,Casey Brown,Other,56,Premium,Student,47885,Leeds,England,UK,2019-11-28,49,Medium
C002859,10,Priya Brown,Female,75,Business,Healthcare,89747,Hyderabad,Telangana,India,2022-10-25,19,Low
C002860,10,Priya Williams,Other,21,Affluent,Business Owner,128566,Delhi,Delhi,India,2020-03-11,24,Medium
C002861,10,Noah Sharma,Female,27,Affluent,Engineer,208838,Pune,Maharashtra,India,2023-10-05,80,Medium
C002862,3,Rahul Patel,Other,29,Mass Market,Business Owner,69050,New York,New York,USA,2018-10-18,77,Low
C002863,9,Jamie Patel,Male,75,Mass Market,Employee,51903,Mumbai,Maharashtra,India,2019-06-28,91,Low
C002864,6,Jordan Singh,Other,58,Mass Market,Student,60252,London,England,UK,2018-03-24,9,High
C002865,8,Neha Taylor,Male,57,Affluent,Student,74160,Pune,Maharashtra,India,2021-04-08,53,Medium
C002866,9,Noah Williams,Other,69,Mass Market,Student,200108,Kolkata,West Bengal,India,2019-11-30,66,Medium
C002867,2,Rahul Williams,Female,62,Mass Market,Manager,91087,Los Angeles,California,USA,2017-12-26,83,Medium
C002868,5,Taylor Miller,Male,40,Mass Market,Retired,86051,Leeds,England,UK,2018-07-15,88,Low
C002869,2,Olivia Kumar,Male,43,Business,Consultant,99134,New York,New York,USA,2018-12-08,85,Medium
C002870,3,Taylor Anderson,Other,70,Business,Engineer,18000,Los Angeles,California,USA,2018-08-24,50,Medium
C002871,5,Jordan Gupta,Female,72,Mass Market,Manager,18000,London,England,UK,2024-12-09,67,Low
C002872,9,Vikram Moore,Other,73,Business,Manager,123919,Pune,Maharashtra,India,2015-02-03,72,High
C002873,9,Priya Martin,Other,40,Premium,Student,23421,Ahmedabad,Gujarat,India,2020-01-24,83,Low
C002874,4,Daniel Sharma,Male,65,Premium,Other,214214,Seattle,Washington,USA,2017-04-29,75,Low
C002875,4,Noah Thomas,Female,71,Mass Market,Retired,112969,Dallas,Texas,USA,2017-01-18,52,High
C002876,6,Chris Anderson,Male,37,Mass Market,Student,206464,Liverpool,England,UK,2017-06-28,63,Low
C002877,10,Casey Anderson,Female,56,Business,Business Owner,58677,Mumbai,Maharashtra,India,2016-06-25,68,Low
C002878,10,Arjun Smith,Other,42,Business,Engineer,76241,Mumbai,Maharashtra,India,2015-05-27,29,High
C002879,3,Neha Smith,Female,71,Affluent,Business Owner,84579,San Francisco,California,USA,2017-06-18,93,Medium
C002880,2,Sam Lee,Other,53,Affluent,Engineer,55715,Dallas,Texas,USA,2016-03-12,22,High
C002881,8,Rahul Smith,Female,23,Premium,Other,58655,Hyderabad,Telangana,India,2021-08-08,49,Low
C002882,4,Arjun Iyer,Other,60,Premium,Other,127443,Dallas,Texas,USA,2019-10-11,54,Low
C002883,2,Daniel Wilson,Other,64,Business,Retired,39866,Los Angeles,California,USA,2017-01-18,21,Low
C002884,1,Priya Singh,Male,29,Affluent,Healthcare,18000,New York,New York,USA,2024-12-31,27,High
C002885,5,Casey Patel,Male,33,Mass Market,Other,55653,Liverpool,England,UK,2021-11-30,46,Low
C002886,4,Morgan Johnson,Male,51,Business,Manager,84058,Los Angeles,California,USA,2019-02-07,23,High
C002887,6,Neha Johnson,Other,61,Mass Market,Engineer,41048,Manchester,England,UK,2017-06-29,26,Low
C002888,3,Noah Moore,Male,49,Affluent,Business Owner,51258,Houston,Texas,USA,2024-12-23,7,Low
C002889,8,Neha Johnson,Female,50,Mass Market,Employee,24836,Delhi,Delhi,India,2022-05-13,40,Critical
C002890,7,Sam Singh,Female,51,Premium,Student,178801,Berlin,Berlin,Germany,2020-04-19,43,Low
C002891,5,Sam Smith,Male,39,Premium,Other,146303,London,England,UK,2021-10-16,69,High
C002892,2,Casey Sharma,Female,27,Mass Market,Student,62106,San Francisco,California,USA,2020-07-27,62,Low
C002893,6,Avery Johnson,Female,32,Mass Market,Retired,73151,Leeds,England,UK,2023-09-23,43,Low
C002894,7,Jordan Williams,Other,41,Business,Consultant,50347,Frankfurt,Hesse,Germany,2023-03-01,21,Low
C002895,4,Rahul Sharma,Female,37,Business,Healthcare,88617,Miami,Florida,USA,2018-12-19,16,Low
C002896,3,Jamie Iyer,Female,70,Affluent,Other,191652,Miami,Florida,USA,2020-02-22,46,High
C002897,6,Avery Miller,Female,42,Mass Market,Student,32255,Leeds,England,UK,2024-05-04,44,Low
C002898,4,Avery Brown,Other,53,Affluent,Retired,18000,New York,New York,USA,2015-11-26,34,Low
C002899,5,Jamie Williams,Male,34,Business,Other,38235,London,England,UK,2023-12-14,83,Medium
C002900,4,Riley Singh,Female,56,Affluent,Business Owner,89650,San Francisco,California,USA,2025-07-12,72,Low
C002901,4,Casey Brown,Other,69,Mass Market,Consultant,63200,Houston,Texas,USA,2019-07-08,36,Medium
C002902,8,Vikram Lee,Female,39,Affluent,Retired,29812,Mumbai,Maharashtra,India,2022-04-17,60,Critical
C002903,5,Riley Williams,Male,65,Business,Retired,31359,Liverpool,England,UK,2018-05-12,22,Low
C002904,5,Riley Kumar,Male,64,Mass Market,Retired,20522,Birmingham,England,UK,2016-01-08,64,High
C002905,7,Noah Gupta,Male,66,Premium,Student,90150,Hamburg,Hamburg,Germany,2018-02-24,46,High
C002906,4,Taylor Iyer,Male,59,Mass Market,Other,104796,Seattle,Washington,USA,2016-09-25,61,Low
C002907,2,Chris Johnson,Other,65,Business,Other,77936,New York,New York,USA,2023-09-03,44,Medium
C002908,9,Alex Smith,Other,26,Affluent,Engineer,32936,Chennai,Tamil Nadu,India,2019-10-13,45,High
C002909,1,Taylor Patel,Other,66,Business,Employee,106095,Seattle,Washington,USA,2024-06-29,52,Low
C002910,6,Morgan Miller,Male,43,Affluent,Consultant,129339,London,England,UK,2025-11-29,77,High
C002911,3,Alex Brown,Other,44,Mass Market,Consultant,55244,Dallas,Texas,USA,2016-02-16,59,Low
C002912,3,Neha Thomas,Female,22,Business,Retired,39116,Seattle,Washington,USA,2022-04-11,90,Low
C002913,1,Chris Thomas,Other,71,Mass Market,Manager,66560,Chicago,Illinois,USA,2020-11-20,26,High
C002914,10,Daniel Wilson,Other,64,Premium,Engineer,37161,Pune,Maharashtra,India,2022-12-08,26,Low
C002915,5,Alex Kumar,Male,33,Mass Market,Engineer,252012,Leeds,England,UK,2021-06-10,6,Medium
C002916,4,Avery Miller,Female,26,Mass Market,Other,41781,Los Angeles,California,USA,2017-09-09,95,Low
C002917,8,Alex Lee,Female,73,Mass Market,Retired,30413,Bengaluru,Karnataka,India,2015-05-14,38,High
C002918,1,Taylor Williams,Female,28,Affluent,Other,54648,New York,New York,USA,2016-10-19,56,Medium
C002919,6,Chris Johnson,Female,31,Affluent,Business Owner,50220,London,England,UK,2019-12-29,86,Medium
C002920,5,Ananya Davis,Male,42,Premium,Employee,32789,Manchester,England,UK,2017-03-08,5,High
C002921,6,Avery Johnson,Male,55,Business,Consultant,76249,London,England,UK,2023-12-03,68,Low
C002922,2,Arjun Williams,Other,43,Premium,Manager,38612,Seattle,Washington,USA,2017-06-11,68,Low
C002923,10,Vikram Thomas,Male,63,Mass Market,Business Owner,38020,Mumbai,Maharashtra,India,2023-09-10,75,Medium
C002924,3,Neha Johnson,Male,70,Premium,Manager,58541,Los Angeles,California,USA,2021-09-03,31,Medium
C002925,7,Morgan Miller,Female,23,Affluent,Employee,39038,Berlin,Berlin,Germany,2016-12-12,85,Low
C002926,8,Olivia Davis,Female,40,Mass Market,Retired,71118,Pune,Maharashtra,India,2016-03-30,61,Medium
C002927,4,Arjun Williams,Male,38,Premium,Consultant,70015,Miami,Florida,USA,2016-04-11,59,Medium
C002928,2,Morgan Patel,Other,56,Business,Engineer,42224,Houston,Texas,USA,2018-09-23,13,Low
C002929,3,Casey Patel,Male,72,Business,Business Owner,126154,Miami,Florida,USA,2022-04-06,88,Medium
C002930,9,Emma Taylor,Male,73,Business,Employee,24045,Kolkata,West Bengal,India,2016-05-30,14,Low
C002931,10,Casey Gupta,Male,74,Premium,Employee,60047,Ahmedabad,Gujarat,India,2024-12-09,93,Low
C002932,10,Casey Thomas,Male,61,Affluent,Engineer,90169,Pune,Maharashtra,India,2022-08-11,30,Low
C002933,3,Noah Wilson,Female,32,Business,Employee,53335,Miami,Florida,USA,2015-09-16,23,Medium
C002934,7,Olivia Iyer,Female,67,Business,Manager,54703,Cologne,North Rhine-Westphalia,Germany,2025-04-09,44,Medium
C002935,2,Priya Martin,Male,23,Mass Market,Retired,81170,Dallas,Texas,USA,2022-12-07,54,Low
C002936,8,Avery Gupta,Other,34,Premium,Retired,18000,Delhi,Delhi,India,2025-08-07,25,Low
C002937,5,Arjun Williams,Male,67,Affluent,Consultant,36486,Liverpool,England,UK,2023-09-10,95,Low
C002938,8,Noah Miller,Female,27,Mass Market,Healthcare,146379,Bengaluru,Karnataka,India,2020-05-01,89,Medium
C002939,7,Casey Davis,Other,64,Business,Employee,210134,Hamburg,Hamburg,Germany,2022-07-12,83,Medium
C002940,10,Daniel Wilson,Other,22,Business,Employee,98310,Bengaluru,Karnataka,India,2018-12-13,61,Critical
C002941,5,Alex Kumar,Female,68,Affluent,Employee,64447,Manchester,England,UK,2022-06-14,61,Medium
C002942,4,Arjun Wilson,Female,58,Affluent,Manager,114597,Chicago,Illinois,USA,2017-08-07,35,Low
C002943,6,Chris Lee,Other,45,Mass Market,Other,22208,Liverpool,England,UK,2024-03-18,17,High
C002944,2,Vikram Thomas,Other,67,Affluent,Healthcare,128694,Los Angeles,California,USA,2022-06-06,18,Low
C002945,2,Rahul Martin,Other,39,Affluent,Healthcare,72347,Dallas,Texas,USA,2022-05-22,90,Medium
C002946,6,Rahul Smith,Other,55,Affluent,Engineer,68456,Manchester,England,UK,2023-12-15,77,Medium
C002947,9,Sam Johnson,Other,36,Premium,Manager,120133,Mumbai,Maharashtra,India,2024-10-07,37,Low
C002948,6,Casey Thomas,Male,24,Business,Consultant,99683,London,England,UK,2017-01-11,42,High
C002949,8,Priya Moore,Female,44,Affluent,Retired,27070,Pune,Maharashtra,India,2020-03-08,47,Critical
C002950,2,Alex Thomas,Female,34,Business,Employee,50414,San Francisco,California,USA,2020-11-29,80,Low
C002951,5,Daniel Brown,Male,69,Premium,Healthcare,44305,Liverpool,England,UK,2016-09-23,59,High
C002952,7,Priya Brown,Female,33,Premium,Student,58711,Hamburg,Hamburg,Germany,2021-08-25,65,Medium
C002953,4,Noah Gupta,Male,43,Premium,Employee,67852,Los Angeles,California,USA,2017-12-29,32,Low
C002954,1,Daniel Johnson,Other,21,Premium,Engineer,139745,Houston,Texas,USA,2023-04-13,73,High
C002955,1,Jordan Williams,Other,30,Premium,Employee,97178,Seattle,Washington,USA,2019-08-22,15,Low
C002956,10,Neha Thomas,Other,25,Business,Retired,18488,Delhi,Delhi,India,2017-05-18,59,High
C002957,7,Avery Martin,Female,43,Premium,Student,142117,Berlin,Berlin,Germany,2019-09-28,32,Low
C002958,3,Taylor Martin,Female,68,Mass Market,Employee,33683,Chicago,Illinois,USA,2025-02-05,85,Medium
C002959,3,Olivia Davis,Other,67,Affluent,Retired,46651,Chicago,Illinois,USA,2024-05-27,56,Medium
C002960,1,Chris Moore,Male,68,Mass Market,Student,24040,New York,New York,USA,2025-08-21,16,High
C002961,10,Riley Smith,Female,26,Business,Other,64696,Mumbai,Maharashtra,India,2022-01-21,66,Low
C002962,2,Emma Johnson,Other,32,Mass Market,Retired,78023,San Francisco,California,USA,2025-10-20,8,Low
C002963,8,Taylor Miller,Other,51,Affluent,Engineer,121903,Bengaluru,Karnataka,India,2016-09-23,93,Low
C002964,3,Rahul Sharma,Female,66,Premium,Student,178257,San Francisco,California,USA,2025-09-05,86,Low
C002965,4,Ananya Singh,Other,56,Mass Market,Retired,53088,Miami,Florida,USA,2016-05-05,77,Medium
C002966,3,Neha Gupta,Male,38,Premium,Healthcare,137958,Dallas,Texas,USA,2020-09-29,60,Critical
C002967,9,Daniel Kumar,Other,63,Premium,Healthcare,117222,Ahmedabad,Gujarat,India,2018-09-17,78,Low
C002968,1,Jordan Miller,Female,35,Premium,Healthcare,22528,Dallas,Texas,USA,2018-05-02,49,High
C002969,4,Daniel Taylor,Male,61,Business,Employee,72654,Miami,Florida,USA,2019-06-17,71,Low
C002970,3,Chris Wilson,Female,71,Affluent,Engineer,62701,Miami,Florida,USA,2025-12-25,39,Low
C002971,3,Priya Brown,Other,75,Business,Retired,53067,Seattle,Washington,USA,2021-08-15,69,Medium
C002972,2,Jordan Taylor,Other,61,Mass Market,Healthcare,126241,San Francisco,California,USA,2017-11-08,73,Low
C002973,10,Alex Kumar,Male,65,Affluent,Student,49209,Delhi,Delhi,India,2023-06-19,50,Low
C002974,4,Neha Moore,Male,31,Premium,Engineer,19316,Seattle,Washington,USA,2025-12-31,71,Low
C002975,5,Ananya Patel,Male,23,Business,Student,159686,London,England,UK,2021-08-20,7,Medium
C002976,4,Alex Anderson,Female,29,Affluent,Other,101592,Dallas,Texas,USA,2024-04-07,40,Critical
C002977,10,Morgan Taylor,Female,62,Mass Market,Consultant,35817,Pune,Maharashtra,India,2021-10-07,81,Low
C002978,4,Chris Johnson,Female,69,Affluent,Student,36154,New York,New York,USA,2025-03-03,39,Low
C002979,4,Chris Singh,Female,40,Affluent,Student,74759,Dallas,Texas,USA,2024-01-11,31,High
C002980,4,Jordan Martin,Other,37,Premium,Retired,31431,New York,New York,USA,2023-07-03,6,Low
C002981,4,Jordan Moore,Male,66,Affluent,Engineer,81894,Houston,Texas,USA,2015-11-21,20,Low
C002982,1,Rahul Kumar,Male,36,Premium,Employee,58235,Houston,Texas,USA,2016-06-26,88,Medium
C002983,7,Chris Singh,Other,56,Affluent,Manager,79109,Munich,Bavaria,Germany,2021-11-26,57,Medium
C002984,1,Chris Iyer,Female,52,Premium,Engineer,47507,Chicago,Illinois,USA,2015-09-01,63,Low
C002985,3,Taylor Gupta,Female,44,Premium,Employee,313816,Miami,Florida,USA,2020-03-05,62,Low
C002986,3,Rahul Moore,Male,21,Premium,Business Owner,112700,Houston,Texas,USA,2023-08-20,6,Low
C002987,3,Morgan Anderson,Male,21,Affluent,Manager,83294,Seattle,Washington,USA,2017-03-12,76,High
C002988,8,Avery Johnson,Female,35,Business,Engineer,85002,Hyderabad,Telangana,India,2022-01-05,35,Low
C002989,6,Chris Thomas,Male,42,Affluent,Engineer,32796,London,England,UK,2019-12-05,75,Low
C002990,10,Noah Brown,Male,49,Affluent,Engineer,70523,Ahmedabad,Gujarat,India,2025-08-24,19,High
C002991,4,Ananya Sharma,Female,37,Business,Healthcare,90654,Dallas,Texas,USA,2023-04-05,30,Low
C002992,10,Arjun Kumar,Other,39,Affluent,Student,137282,Mumbai,Maharashtra,India,2019-10-09,78,Low
C002993,1,Ananya Sharma,Male,24,Business,Other,18000,San Francisco,California,USA,2019-04-25,78,Low
C002994,6,Jamie Anderson,Other,48,Business,Engineer,52710,Birmingham,England,UK,2021-08-08,32,Low
C002995,8,Rahul Kumar,Other,44,Premium,Retired,140918,Pune,Maharashtra,India,2019-08-30,51,Low
C002996,6,Arjun Anderson,Female,67,Premium,Other,64074,Birmingham,England,UK,2017-10-15,19,Medium
C002997,10,Morgan Kumar,Female,59,Mass Market,Business Owner,96211,Mumbai,Maharashtra,India,2023-03-01,56,Low
C002998,4,Jordan Taylor,Other,74,Affluent,Engineer,109524,Houston,Texas,USA,2015-12-06,40,Low
C002999,1,Jordan Lee,Female,55,Premium,Retired,217463,Los Angeles,California,USA,2018-01-12,50,Low
C003000,8,Rahul Davis,Male,31,Affluent,Manager,49466,Mumbai,Maharashtra,India,2022-03-28,65,Medium
C003001,1,Ananya Miller,Other,56,Affluent,Engineer,32442,Miami,Florida,USA,2019-03-14,61,Low
C003002,8,Casey Patel,Female,26,Premium,Engineer,18924,Pune,Maharashtra,India,2019-07-30,90,Low
C003003,8,Sam Martin,Male,62,Mass Market,Manager,18196,Mumbai,Maharashtra,India,2019-05-03,48,Medium
C003004,9,Avery Moore,Male,25,Premium,Engineer,65286,Ahmedabad,Gujarat,India,2022-12-22,52,Low
C003005,5,Neha Lee,Female,71,Premium,Manager,72813,London,England,UK,2019-11-30,76,Low
C003006,9,Chris Miller,Other,71,Business,Engineer,35201,Hyderabad,Telangana,India,2024-11-07,45,Low
C003007,2,Vikram Martin,Other,51,Premium,Healthcare,99132,Chicago,Illinois,USA,2019-07-13,29,High
C003008,5,Daniel Taylor,Female,44,Premium,Consultant,46709,Liverpool,England,UK,2025-05-12,79,Critical
C003009,2,Emma Miller,Other,46,Mass Market,Other,37391,Houston,Texas,USA,2017-10-13,48,Low
C003010,8,Sam Brown,Female,74,Mass Market,Business Owner,84453,Mumbai,Maharashtra,India,2022-01-06,66,Low
C003011,8,Arjun Smith,Other,21,Affluent,Healthcare,18000,Kolkata,West Bengal,India,2022-01-05,38,Low
C003012,9,Vikram Iyer,Female,30,Business,Retired,35886,Bengaluru,Karnataka,India,2025-10-17,14,Low
C003013,8,Priya Clark,Female,34,Premium,Employee,56444,Pune,Maharashtra,India,2017-05-18,66,Low
C003014,4,Ananya Lee,Other,64,Affluent,Business Owner,161223,Houston,Texas,USA,2025-07-31,36,High
C003015,1,Sam Anderson,Male,69,Business,Consultant,51079,Chicago,Illinois,USA,2022-05-18,71,Medium
C003016,10,Olivia Brown,Male,60,Business,Student,60671,Pune,Maharashtra,India,2022-09-30,71,Low
C003017,5,Taylor Anderson,Male,38,Business,Retired,80640,London,England,UK,2018-11-15,31,Medium
C003018,1,Jordan Thomas,Male,24,Mass Market,Retired,31016,San Francisco,California,USA,2025-10-09,71,Low
C003019,10,Chris Miller,Other,48,Business,Manager,43512,Ahmedabad,Gujarat,India,2016-08-30,10,Low
